GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
1808760,IN,18,08760,Penn-Harris-Madison School Corporation,Unified,
1808820,IN,18,08820,Perry Township Metropolitan School District,Unified,
1808850,IN,18,08850,Peru Community Schools,Unified,
1808900,IN,18,08900,Pike County School Corporation,Unified,
1808910,IN,18,08910,Pike Township Metropolitan School District,Unified,
1808940,IN,18,08940,Pioneer Regional School Corporation,Unified,
1808970,IN,18,08970,Plainfield Community School Corporation,Unified,
1809000,IN,18,09000,East Porter County School Corporation,Unified,
1809060,IN,18,09060,Plymouth Community School Corporation,Unified,
1809120,IN,18,09120,John Glenn School Corporation,Unified,
1809150,IN,18,09150,Portage Township Schools,Unified,
1809180,IN,18,09180,Porter Township School Corporation,Unified,
1809300,IN,18,09300,Prairie Heights Community School Corporation,Unified,
1809360,IN,18,09360,West Central School Corporation,Unified,
1809370,IN,18,09370,West Clark Community Schools,Unified,
1809420,IN,18,09420,Rensselaer Central School Corporation,Unified,
1809480,IN,18,09480,Richland-Bean Blossom Community School Corporation,Unified,
1809510,IN,18,09510,Richmond Community School Corporation,Unified,
1809600,IN,18,09600,Rising Sun-Ohio County Community Schools,Unified,
1809630,IN,18,09630,Rochester Community School Corporation,Unified,
1809660,IN,18,09660,Rockville Community Schools,Unified,
1809690,IN,18,09690,Merrillville Community School,Unified,
1809720,IN,18,09720,Rossville Consolidated School District,Unified,
1809750,IN,18,09750,Rush County Schools,Unified,
1809810,IN,18,09810,Salem Community Schools,Unified,
1809840,IN,18,09840,Daleville Community Schools,Unified,
1809990,IN,18,09990,Scott County School District 1,Unified,
1810020,IN,18,10020,Scott County School District 2,Unified,
1810080,IN,18,10080,Seymour Community Schools,Unified,
1810110,IN,18,10110,Shakamak Schools Metropolitan School District,Unified,
1810140,IN,18,10140,Shelbyville Central Schools,Unified,
1810170,IN,18,10170,Shoals Community School Corporation,Unified,
1810230,IN,18,10230,Smith-Green Community Schools,Unified,
1810260,IN,18,10260,South Adams Schools,Unified,
1810290,IN,18,10290,South Bend Community School Corporation,Unified,
1810350,IN,18,10350,South Gibson School Corporation,Unified,
1810360,IN,18,10360,South Harrison Community Schools,Unified,
1810380,IN,18,10380,South Henry School Corporation,Unified,
1810410,IN,18,10410,South Knox School Corporation,Unified,
1810440,IN,18,10440,South Madison Community School Corporation,Unified,
1810450,IN,18,10450,South Montgomery Community School Corporation,Unified,
1810470,IN,18,10470,South Newton School Corporation,Unified,
1810500,IN,18,10500,South Putnam Community Schools,Unified,
1810530,IN,18,10530,South Ripley Community School Corporation,Unified,
1810560,IN,18,10560,South Spencer County School Corporation,Unified,
1810590,IN,18,10590,South Vermillion Community School Corporation,Unified,
1810620,IN,18,10620,Southeast Fountain School Corporation,Unified,
1810640,IN,18,10640,Southeast Dubois County School Corporation,Unified,
1810650,IN,18,10650,Hamilton Southeastern Schools,Unified,
1810680,IN,18,10680,Southeastern School Corporation,Unified,
1810710,IN,18,10710,Southern Hancock County Community School Corporation,Unified,
1810740,IN,18,10740,Randolph Southern School Corporation,Unified,
1810770,IN,18,10770,Southern Wells Community Schools,Unified,
1810800,IN,18,10800,Southwestern Jefferson County Consolidated Schools,Unified,
1810830,IN,18,10830,Southwestern Shelby County Consolidated Schools,Unified,
1810860,IN,18,10860,Southwest School Corporation,Unified,
1810870,IN,18,10870,Southwest Dubois County School Corporation,Unified,
1810900,IN,18,10900,Southwest Parke Community School Corporation,Unified,
1810920,IN,18,10920,Speedway School Town,Unified,
1810950,IN,18,10950,Spencer-Owen Community Schools,Unified,
1810980,IN,18,10980,Springs Valley Community School Corporation,Unified,
1811100,IN,18,11100,Steuben County Metropolitan School District,Unified,
1811190,IN,18,11190,Sunman-Dearborn Community School Corporation,Unified,
1811220,IN,18,11220,Switzerland County School Corporation,Unified,
1811250,IN,18,11250,Taylor Community School Corporation,Unified,
1811260,IN,18,11260,Tell City-Troy Township School Corporation,Unified,
1811340,IN,18,11340,Tippecanoe School Corporation,Unified,
1811370,IN,18,11370,Tippecanoe Valley School Corporation,Unified,
1811400,IN,18,11400,Tipton Community School Corporation,Unified,
1811430,IN,18,11430,Tri-County School Corporation,Unified,
1811460,IN,18,11460,Tri-Creek School Corporation,Unified,
1811490,IN,18,11490,Triton School Corporation,Unified,
1811550,IN,18,11550,Turkey Run Community School Corporation,Unified,
1811580,IN,18,11580,Twin Lakes School Corporation,Unified,
1811610,IN,18,11610,Union County-College Corner Joint School District,Unified,
1811700,IN,18,11700,Union Township School Corporation,Unified,
1811730,IN,18,11730,Union School Corporation,Unified,
1811910,IN,18,11910,Union-North United School Corporation,Unified,
1811970,IN,18,11970,Valparaiso Community Schools,Unified,
1812060,IN,18,12060,Crothersville Community Schools,Unified,
1812090,IN,18,12090,Vigo County School Corporation,Unified,
1812120,IN,18,12120,Vincennes Community School Corporation,Unified,
1812150,IN,18,12150,Wabash City Schools,Unified,
1812180,IN,18,12180,Wabash County Schools Metropolitan School District,Unified,
1812240,IN,18,12240,Wa-Nee Community Schools,Unified,
1812360,IN,18,12360,Warren Township Metropolitan School District,Unified,
1812390,IN,18,12390,Warrick County School Corporation,Unified,
1812420,IN,18,12420,Warsaw Community Schools,Unified,
1812450,IN,18,12450,Washington Community School Corporation,Unified,
1812720,IN,18,12720,Washington Township Metropolitan School District,Unified,
1812810,IN,18,12810,Wayne Township Metropolitan School District,Unified,
1812870,IN,18,12870,West Lafayette Community School Corporation,Unified,
1812880,IN,18,12880,Frankton-Lapel Community Schools,Unified,
1812900,IN,18,12900,West Noble School Corporation,Unified,
1812930,IN,18,12930,West Washington School Corporation,Unified,
1812990,IN,18,12990,Western Boone County Community School Corporation,Unified,
1813050,IN,18,13050,Western Wayne Schools,Unified,
1813080,IN,18,13080,Westfield-Washington Schools,Unified,
1813110,IN,18,13110,Westview School Corporation,Unified,
1813200,IN,18,13200,Whiting School City,Unified,
1813230,IN,18,13230,Whitko Community School Corporation,Unified,
1899997,IN,18,99997,School District Not Defined,Unified,
1899998,IN,18,99998,School District Not Defined (Water),Unified,
1900006,IA,19,00006,North Fayette Community School District,Unified,
1900009,IA,19,00009,Colfax-Mingo Community School District,Unified,
1900015,IA,19,00015,Sibley-Ocheyedan Community School District,Unified,
1900021,IA,19,00021,Okoboji Community School District,Unified,
1900022,IA,19,00022,Union Community School District,Unified,
1900023,IA,19,00023,Sioux Central Community School District,Unified,
1900024,IA,19,00024,Southern Cal Community School District,Unified,
1900025,IA,19,00025,Panorama Community School District,Unified,
1900026,IA,19,00026,South O'Brien Community School District,Unified,
1900027,IA,19,00027,Riverside Community School District,Unified,
1900028,IA,19,00028,Prairie Valley Community School District,Unified,
1900040,IA,19,00040,East Marshall Community School District,Unified,
1900060,IA,19,00060,GMG Community School District,Unified,
1903030,IA,19,03030,Lineville-Clio Community School District,Unified,
1903060,IA,19,03060,AGWSR Community School District,Unified,
1903090,IA,19,03090,Adair-Casey Community School District,Unified,
1903150,IA,19,03150,Adel-De Soto-Minburn Community School District,Unified,
1903220,IA,19,03220,Akron-Westfield Community School District,Unified,
1903240,IA,19,03240,Albert City-Truesdale Community School District,Unified,
1903270,IA,19,03270,Albia Community School District,Unified,
1903300,IA,19,03300,Alburnett Community School District,Unified,
1903330,IA,19,03330,Alden Community School District,Unified,
1903360,IA,19,03360,Algona Community School District,Unified,
1903390,IA,19,03390,Allamakee Community School District,Unified,
1903450,IA,19,03450,Allison-Bristow Community School District,Unified,
1903480,IA,19,03480,Alta Community School District,Unified,
1903540,IA,19,03540,Ames Community School District,Unified,
1903570,IA,19,03570,Anamosa Community School District,Unified,
1903630,IA,19,03630,Andrew Community School District,Unified,
1903660,IA,19,03660,Anita Community School District,Unified,
1903690,IA,19,03690,Ankeny Community School District,Unified,
1903720,IA,19,03720,Anthon-Oto Community School District,Unified,
1903750,IA,19,03750,Aplington-Parkersburg Community School District,Unified,
1903780,IA,19,03780,Ar-We-Va Community School District,Unified,
1903850,IA,19,03850,Armstrong-Ringsted Community School District,Unified,
1903930,IA,19,03930,Atlantic Community School District,Unified,
1903960,IA,19,03960,Audubon Community School District,Unified,
1904020,IA,19,04020,Aurelia Community School District,Unified,
1904080,IA,19,04080,A-H-S-T Community School District,Unified,
1904200,IA,19,04200,Ballard Community School District,Unified,
1904320,IA,19,04320,Battle Creek-Ida Grove Community School District,Unified,
1904380,IA,19,04380,Baxter Community School District,Unified,
1904440,IA,19,04440,BCLUW Community School District,Unified,
1904560,IA,19,04560,Bedford Community School District,Unified,
1904620,IA,19,04620,Belle Plaine Community School District,Unified,
1904650,IA,19,04650,Bellevue Community School District,Unified,
1904680,IA,19,04680,Belmond-Klemme Community School District,Unified,
1904740,IA,19,04740,Bennett Community School District,Unified,
1904830,IA,19,04830,Benton Community School District,Unified,
1904860,IA,19,04860,Bettendorf Community School District,Unified,
1904950,IA,19,04950,Eddyville-Blakesburg Community School District,Unified,
1905070,IA,19,05070,Bondurant-Farrar Community School District,Unified,
1905130,IA,19,05130,Boone Community School District,Unified,
1905190,IA,19,05190,Boyden-Hull Community School District,Unified,
1905430,IA,19,05430,West Hancock Community School District,Unified,
1905490,IA,19,05490,Brooklyn-Guernsey-Malcom Community School District,Unified,
1905750,IA,19,05750,North Iowa Community School District,Unified,
1905790,IA,19,05790,Burlington Community School District,Unified,
1905940,IA,19,05940,C and M Community School District,Unified,
1905970,IA,19,05970,Cal Community School District,Unified,
1906000,IA,19,06000,Calamus-Wheatland Community School District,Unified,
1906060,IA,19,06060,Camanche Community School District,Unified,
1906240,IA,19,06240,Cardinal Community School District,Unified,
1906270,IA,19,06270,Carlisle Community School District,Unified,
1906330,IA,19,06330,Carroll Community School District,Unified,
1906510,IA,19,06510,Cedar Falls Community School District,Unified,
1906540,IA,19,06540,Cedar Rapids Community School District,Unified,
1906660,IA,19,06660,Center Point-Urbana Community School District,Unified,
1906750,IA,19,06750,Centerville Community School District,Unified,
1906780,IA,19,06780,Central City Community School District,Unified,
1906810,IA,19,06810,Central Clinton Community School District,Unified,
1906840,IA,19,06840,Central Community School District,Unified,
1906900,IA,19,06900,Central Decatur Community School District,Unified,
1906930,IA,19,06930,Central Lee Community School District,Unified,
1906960,IA,19,06960,Central Lyon Community School District,Unified,
1907050,IA,19,07050,Chariton Community School District,Unified,
1907080,IA,19,07080,Charles City Community School District,Unified,
1907110,IA,19,07110,Charter Oak-Ute Community School District,Unified,
1907170,IA,19,07170,Cherokee Community School District,Unified,
1907350,IA,19,07350,Clarinda Community School District,Unified,
1907380,IA,19,07380,Clarion-Goldfield Community School District,Unified,
1907410,IA,19,07410,Clarke Community School District,Unified,
1907440,IA,19,07440,Clarksville Community School District,Unified,
1907470,IA,19,07470,Clay Central-Everly Community School District,Unified,
1907590,IA,19,07590,Clear Creek-Amana Community School District,Unified,
1907620,IA,19,07620,Clear Lake Community School District,Unified,
1907650,IA,19,07650,Clearfield Community School District,Unified,
1907710,IA,19,07710,Clinton Community School District,Unified,
1907860,IA,19,07860,College Community School District,Unified,
1907900,IA,19,07900,Collins-Maxwell Community School District,Unified,
1907920,IA,19,07920,Colo-Nesco Community School District,Unified,
1907980,IA,19,07980,Columbus Community School District,Unified,
1908070,IA,19,08070,Coon Rapids-Bayard Community School District,Unified,
1908130,IA,19,08130,Corning Community School District,Unified,
1908190,IA,19,08190,Corwith-Wesley Community School District,Unified,
